chain,seq,length,t_first_ns,t_last_ns,t_decode_ns,lat_first_us,lat_last_us,decoded,correct
0,318,300,91869662591370,91869664639470,91869664810686,2219.316,171.216,1,1
0,319,300,91869665063424,91869667095143,91869667271010,2207.586,175.867,1,1
0,320,300,91869667513518,91869669145653,91869669694512,2180.994,548.859,1,1
0,321,300,91869669552777,91869671600787,91869671774222,2221.445,173.435,1,1
0,322,300,91869672012570,91869674059409,91869674240546,2227.976,181.137,1,1
0,323,300,91869674469674,91869676114719,91869676671158,2201.484,556.439,1,1
0,324,300,91869676517183,91869678565803,91869678746078,2228.895,180.275,1,1
0,325,300,91869678986827,91869681021856,91869681209163,2222.336,187.307,1,1
0,326,300,91869681432720,91869683070036,91869683646785,2214.065,576.749,1,1
0,327,300,91869683482689,91869685526628,91869685704295,2221.606,177.667,1,1
0,328,300,91869685936043,91869687984542,91869688186239,2250.196,201.697,1,1
0,329,300,91869688393926,91869690445275,91869690608152,2214.226,162.877,1,1
0,330,300,91869690445275,91869692492475,91869693061484,2616.209,569.009,1,1
0,331,300,91869692900359,91869694950938,91869695168516,2268.157,217.578,1,1
0,332,300,91869695357953,91869697404882,91869697577628,2219.675,172.746,1,1
0,333,300,91869697814485,91869699453211,91869700024431,2209.946,571.220,1,1
0,334,300,91869699864385,91869701912265,91869702106721,2242.336,194.456,1,1
0,335,300,91869702326879,91869704374698,91869704562135,2235.256,187.437,1,1
0,336,300,91869704785472,91869706418107,91869706997878,2212.406,579.771,1,1
0,337,300,91869706841222,91869708889151,91869709096108,2254.886,206.957,1,1
0,338,300,91869709284134,91869711332355,91869711521121,2236.987,188.766,1,1
0,339,300,91869711741388,91869713382024,91869713954423,2213.035,572.399,1,1
0,340,300,91869713791038,91869715838257,91869716036444,2245.406,198.187,1,1
0,341,300,91869716249621,91869718296811,91869718479957,2230.336,183.146,1,1
0,342,300,91869718704664,91869720763144,91869720932590,2227.926,169.446,1,1
0,343,300,91869720763144,91869722804344,91869723375573,2612.429,571.229,1,1
0,344,300,91869723230958,91869725258657,91869725444113,2213.155,185.456,1,1
0,345,300,91869725668581,91869727717911,91869727890857,2222.276,172.946,1,1
0,346,300,91869728127364,91869729763970,91869730319778,2192.414,555.808,1,1
0,347,300,91869730173983,91869732220913,91869732407420,2233.437,186.507,1,1
0,348,300,91869732643937,91869734678946,91869734843562,2199.625,164.616,1,1
0,349,300,91869735091111,91869736727546,91869737307116,2216.005,579.570,1,1
0,350,300,91869737148810,91869739184839,91869739363095,2214.285,178.256,1,1
0,351,300,91869739595643,91869741642583,91869741817969,2222.326,175.386,1,1
0,352,300,91869742052307,91869743697672,91869744265711,2213.404,568.039,1,1
0,353,300,91869744099946,91869746164337,91869746354742,2254.796,190.405,1,1
0,354,300,91869746567210,91869748604959,91869748781584,2214.374,176.625,1,1
0,355,300,91869749016343,91869751063332,91869751244839,2228.496,181.507,1,1
0,356,300,91869751063332,91869753119952,91869753657761,2594.429,537.809,1,1
0,357,300,91869753520436,91869755570275,91869755752411,2231.975,182.136,1,1
0,358,300,91869755977689,91869758029129,91869758211175,2233.486,182.046,1,1
0,359,300,91869758435342,91869760074848,91869760642428,2207.086,567.580,1,1
0,360,300,91869760500123,91869762531522,91869762704807,2204.684,173.285,1,1
0,361,300,91869762941595,91869764991055,91869765174511,2232.916,183.456,1,1
0,362,300,91869765418570,91869767039274,91869767597614,2179.044,558.340,1,1
0,363,300,91869767449019,91869769494818,91869769670574,2221.555,175.756,1,1
0,364,300,91869769904491,91869771972582,91869772159108,2254.617,186.526,1,1
0,365,300,91869772375065,91869774000301,91869774575960,2200.895,575.659,1,1
0,366,300,91869774411124,91869776464954,91869776643220,2232.096,178.266,1,1
0,367,300,91869776867198,91869778929098,91869779113024,2245.826,183.926,1,1
